 Date__(UT)__HR:MN, , , hEcl-Lon,hEcl-Lat,      PlAng,  Tru_Anom,  App_Lon_Sun,
*******************************************************************************
$$SOE
 1964-Dec-01 00:00, , ,   4.2352, -7.0223,   -0.00913,  111.2012,  312.7426924,
 1965-Jan-01 00:00, , ,  12.1868, -7.1264,   -0.00873,  119.0625,  320.6340390,
 1965-Feb-01 00:00, , ,  19.9668, -7.0968,   -0.00832,  126.7423,  328.3539438,
 1965-Mar-01 00:00, , ,  26.8591, -6.9625,   -0.00796,  133.5419,  335.1954522,
 1965-Apr-01 00:00, , ,  34.3558, -6.7031,   -0.00756,  140.9413,  342.6431166,
 1965-May-01 00:00, , ,  41.4928, -6.3502,   -0.00716,  147.9908,  349.7423260,
 1965-Jun-01 00:00, , ,  48.7640, -5.8896,   -0.00676,  155.1819,  356.9866101,
 1965-Jul-01 00:00, , ,  55.7187, -5.3599,   -0.00636,  162.0706,    3.9280257,
 1965-Aug-01 00:00, , ,  62.8403, -4.7352,   -0.00595,  169.1340,   11.0495914,
 1965-Sep-01 00:00, , ,  69.9168, -4.0411,   -0.00554,  176.1646,   18.1395935,
 1965-Oct-01 00:00, , ,  76.7422, -3.3121,   -0.00513,  182.9586,   24.9902469,
 1965-Nov-01 00:00, , ,  83.7932, -2.5086,   -0.00471,  189.9889,   32.0782495,
 1965-Dec-01 00:00, , ,  90.6359, -1.6914,   -0.00429,  196.8222,   38.9654077,
 1966-Jan-01 00:00, , ,  97.7490, -0.8159,   -0.00385,  203.9316,   46.1308481,
 1966-Feb-01 00:00, , , 104.9283,  0.0810,   -0.00340,  211.1074,   53.3661655,
 1966-Mar-01 00:00, , , 111.4897,  0.8999,   -0.00299,  217.6636,   59.9784902,
 1966-Apr-01 00:00, , , 118.8614,  1.8049,   -0.00253,  225.0238,   67.4037081,
 1966-May-01 00:00, , , 126.1246,  2.6667,   -0.00207,  232.2709,   74.7124772,
 1966-Jun-01 00:00, , , 133.7865,  3.5280,   -0.00160,  239.9138,   82.4114938,
 1966-Jul-01 00:00, , , 141.3738,  4.3176,   -0.00112,  247.4782,   90.0220137,
 1966-Aug-01 00:00, , , 149.4127,  5.0702,   -0.00062,  255.4871,   98.0689619,
 1966-Sep-01 00:00, , , 157.6712,  5.7383,   -0.00010,  263.7077,  106.3176236,
 1966-Oct-01 00:00, , , 165.8857,  6.2844,    0.00042,  271.8723,  114.5050017,
 1966-Nov-01 00:00, , , 174.6125,  6.7232,    0.00097,  280.5339,  123.1865041,
 1966-Dec-01 00:00, , , 183.2906,  7.0060,    0.00152,  289.1408,  131.8068604,
 1967-Jan-01 00:00, , , 192.4932,  7.1322,    0.00209,  298.2641,  140.9402174,
 1967-Feb-01 00:00, , , 201.9209,  7.0729,    0.00267,  307.6146,  150.2954855,
 1967-Mar-01 00:00, , , 210.6103,  6.8506,    0.00320,  316.2439,  158.9235459,
 1967-Apr-01 00:00, , , 220.3944,  6.4136,    0.00378,  325.9746,  168.6517719,
 1967-May-01 00:00, , , 229.9912,  5.8042,    0.00434,  335.5373,  178.2132776,
 1967-Jun-01 00:00, , , 239.9973,  4.9954,    0.00490,  345.5311,  188.2075567,
 1967-Jul-01 00:00, , , 249.7232,  4.0619,    0.00543,  355.2673,  197.9477872,
 1967-Aug-01 00:00, , , 259.7712,  2.9730,    0.00594,    5.3503,  208.0355310,
 1967-Sep-01 00:00, , , 269.7721,  1.7965,    0.00643,   15.4091,  218.0966027,
 1967-Oct-01 00:00, , , 279.3669,  0.6145,    0.00688,   25.0739,  227.7616206,
 1967-Nov-01 00:00, , , 289.1605, -0.6100,    0.00732,   34.9461,  237.6313197,
 1967-Dec-01 00:00, , , 298.4938, -1.7604,    0.00771,   44.3503,  247.0330164,
 1968-Jan-01 00:00, , , 307.9663, -2.8788,    0.00808,   53.8799,  256.5634102,
 1968-Feb-01 00:00, , , 317.2475, -3.8968,    0.00842,   63.1972,  265.8838481,
 1968-Mar-01 00:00, , , 325.7466, -4.7385,    0.00870,   71.7092,  274.4002340,
 1968-Apr-01 00:00, , , 334.6299, -5.5053,    0.00898,   80.5851,  283.2809863,
 1968-May-01 00:00, , , 343.0265, -6.1081,    0.00921,   88.9594,  291.6559996,
 1968-Jun-01 00:00, , , 351.4984, -6.5835,    0.00944,   97.3953,  300.0891482,
 1968-Jul-01 00:00, , , 359.5044, -6.9014,    0.00964,  105.3559,  308.0459158,
 1968-Aug-01 00:00, , ,   7.5869, -7.0869,    0.00982,  113.3853,  316.0701866,
 1968-Sep-01 00:00, , ,  15.4872, -7.1334,    0.01000,  121.2283,  323.9097081,
 1968-Oct-01 00:00, , ,  22.9721, -7.0538,    0.01015,  128.6577,  331.3376339,
 1968-Nov-01 00:00, , ,  30.5558, -6.8517,    0.01031,  136.1919,  338.8681361,
 1968-Dec-01 00:00, , ,  37.7649, -6.5491,    0.01045,  143.3636,  346.0342146,
 1969-Jan-01 00:00, , ,  45.0976, -6.1355,    0.01059,  150.6711,  353.3337375,
 1969-Feb-01 00:00, , ,  52.3310, -5.6292,    0.01073,  157.8942,    0.5467895,
 1969-Mar-01 00:00, , ,  58.7958, -5.1001,    0.01085,  164.3591,    7.0049440,
 1969-Apr-01 00:00, , ,  65.8966, -4.4438,    0.01098,  171.4688,   14.1114689,
 1969-May-01 00:00, , ,  72.7313, -3.7465,    0.01109,  178.3216,   20.9643151,
 1969-Jun-01 00:00, , ,  79.7773, -2.9710,    0.01121,  185.3950,   28.0408030,
 1969-Jul-01 00:00, , ,  86.6011, -2.1760,    0.01132,  192.2557,   34.9039731,
 1969-Aug-01 00:00, , ,  93.6805, -1.3179,    0.01143,  199.3843,   42.0318571,
 1969-Sep-01 00:00, , , 100.8119, -0.4327,    0.01154,  206.5720,   49.2171557,
 1969-Oct-01 00:00, , , 107.7857,  0.4398,    0.01164,  213.6041,   56.2452176,
 1969-Nov-01 00:00, , , 115.0905,  1.3463,    0.01176,  220.9685,   63.6050915,
 1969-Dec-01 00:00, , , 122.2779,  2.2163,    0.01186,  228.2075,   70.8414607,
 1970-Jan-01 00:00, , , 129.8507,  3.0941,    0.01196,  235.8276,   78.4567693,
 1970-Feb-01 00:00, , , 137.5949,  3.9344,    0.01206,  243.6120,   86.2318297,
 1970-Mar-01 00:00, , , 144.7555,  4.6468,    0.01214,  250.8004,   93.4076034,
 1970-Apr-01 00:00, , , 152.8852,  5.3659,    0.01221,  258.9520,  101.5378553,
 1970-May-01 00:00, , , 160.9700,  5.9733,    0.01227,  267.0457,  109.6055479,
 1970-Jun-01 00:00, , , 169.5606,  6.4881,    0.01232,  275.6288,  118.1604680,
 1970-Jul-01 00:00, , , 178.1087,  6.8563,    0.01233,  284.1561,  126.6582470,
 1970-Aug-01 00:00, , , 187.1835,  7.0815,    0.01233,  293.1982,  135.6682502,
 1970-Sep-01 00:00, , , 196.4947,  7.1300,    0.01228,  302.4707,  144.9074871,
 1970-Oct-01 00:00, , , 205.7133,  6.9947,    0.01221,  311.6554,  154.0566032,
 1970-Nov-01 00:00, , , 215.4271,  6.6584,    0.01210,  321.3440,  163.7068103,
 1970-Dec-01 00:00, , , 224.9757,  6.1424,    0.01195,  330.8819,  173.2095861,
 1971-Jan-01 00:00, , , 234.9544,  5.4215,    0.01175,  340.8684,  183.1633542,
 1971-Feb-01 00:00, , , 245.0001,  4.5289,    0.01151,  350.9418,  193.2108482,
 1971-Mar-01 00:00, , , 254.0909,  3.5988,    0.01124,    0.0752,  202.3264274,
 1971-Apr-01 00:00, , , 264.1313,  2.4654,    0.01090,   10.1825,  212.4166114,
 1971-May-01 00:00, , , 273.7831,  1.3024,    0.01052,   19.9141,  222.1331101,
 1971-Jun-01 00:00, , , 283.6517,  0.0742,    0.01009,   29.8748,  232.0772967,
 1971-Jul-01 00:00, , , 293.0700, -1.1006,    0.00965,   39.3827,  241.5682116,
 1971-Aug-01 00:00, , , 302.6399, -2.2629,    0.00917,   49.0329,  251.2043702,
 1971-Sep-01 00:00, , , 312.0251, -3.3402,    0.00867,   58.4779,  260.6400452,
 1971-Oct-01 00:00, , , 320.9185, -4.2771,    0.00818,   67.4057,  269.5631451,
 1971-Nov-01 00:00, , , 329.9048, -5.1176,    0.00767,   76.3998,  278.5585579,
 1971-Dec-01 00:00, , , 338.4009, -5.7960,    0.00717,   84.8815,  287.0431997,
 1972-Jan-01 00:00, , , 346.9737, -6.3510,    0.00666,   93.4220,  295.5858849,
 1972-Feb-01 00:00, , , 355.3411, -6.7561,    0.00616,  101.7405,  303.9083655,
 1972-Mar-01 00:00, , ,   2.9894, -7.0015,    0.00569,  109.3329,  311.5055031,
 1972-Apr-01 00:00, , ,  10.9834, -7.1260,    0.00520,  117.2595,  319.4397043,
 1972-May-01 00:00, , ,  18.5524, -7.1174,    0.00474,  124.7560,  326.9502190,
 1972-Jun-01 00:00, , ,  26.2153, -6.9837,    0.00426,  132.3433,  334.5562600,
 1972-Jul-01 00:00, , ,  33.4929, -6.7421,    0.00380,  139.5539,  341.7857043,
 1972-Aug-01 00:00, , ,  40.8876, -6.3861,    0.00334,  146.8898,  349.1404677,
 1972-Sep-01 00:00, , ,  48.1733, -5.9316,    0.00288,  154.1335,  356.3982678,
 1972-Oct-01 00:00, , ,  55.1387, -5.4072,    0.00245,  161.0756,    3.3493264,
 1972-Nov-01 00:00, , ,  62.2680, -4.7872,    0.00202,  168.1962,   10.4774491,
 1972-Dec-01 00:00, , ,  69.1212, -4.1205,    0.00161,  175.0547,   17.3422792,
 1973-Jan-01 00:00, , ,  76.1761, -3.3717,    0.00118,  182.1262,   24.4218424,
 1973-Feb-01 00:00, , ,  83.2262, -2.5714,    0.00076,  189.2029,   31.5077580,
 1973-Mar-01 00:00, , ,  89.6090, -1.8120,    0.00038,  195.6188,   37.9307831,
 1973-Apr-01 00:00, , ,  96.7135, -0.9400,   -0.00003,  202.7674,   45.0865506,
 1973-May-01 00:00, , , 103.6487, -0.0744,   -0.00044,  209.7504,   52.0751371,
 1973-Jun-01 00:00, , , 110.9003,  0.8317,   -0.00086,  217.0532,   59.3827844,
 1973-Jul-01 00:00, , , 118.0230,  1.7084,   -0.00126,  224.2200,   66.5574335,
 1973-Aug-01 00:00, , , 125.5154,  2.6012,   -0.00168,  231.7490,   74.0973866,
 1973-Sep-01 00:00, , , 133.1656,  3.4656,   -0.00210,  239.4259,   81.7854052,
 1973-Oct-01 00:00, , , 140.7407,  4.2594,   -0.00251,  247.0140,   89.3846020,
 1973-Nov-01 00:00, , , 148.7659,  5.0178,   -0.00292,  255.0405,   97.4191429,
 1973-Dec-01 00:00, , , 156.7406,  5.6730,   -0.00332,  263.0042,  105.3857722,
 1974-Jan-01 00:00, , , 165.2102,  6.2480,   -0.00372,  271.4438,  113.8288692,
 1974-Feb-01 00:00, , , 173.9217,  6.6971,   -0.00412,  280.1056,  122.4962038,
 1974-Mar-01 00:00, , , 182.0004,  6.9764,   -0.00447,  288.1235,  130.5220450,
 1974-Apr-01 00:00, , , 191.1728,  7.1269,   -0.00486,  297.2125,  139.6260584,
 1974-May-01 00:00, , , 200.2654,  7.0980,   -0.00522,  306.2184,  148.6485269,
 1974-Jun-01 00:00, , , 209.8628,  6.8759,   -0.00558,  315.7319,  158.1769873,
 1974-Jul-01 00:00, , , 219.3171,  6.4702,   -0.00590,  325.1180,  167.5757148,
 1974-Aug-01 00:00, , , 229.2212,  5.8575,   -0.00621,  334.9749,  177.4413340,
 1974-Sep-01 00:00, , , 239.2187,  5.0614,   -0.00648,  344.9532,  187.4250855,
 1974-Oct-01 00:00, , , 248.9385,  4.1383,   -0.00670,  354.6798,  197.1572689,
 1974-Nov-01 00:00, , , 258.9824,  3.0579,   -0.00688,    4.7555,  207.2393121,
 1974-Dec-01 00:00, , , 268.6604,  1.9257,   -0.00702,   14.4829,  216.9740511,
 1975-Jan-01 00:00, , , 278.5775,  0.7074,   -0.00712,   24.4629,  226.9629728,
 1975-Feb-01 00:00, , , 288.3745, -0.5177,   -0.00717,   34.3273,  236.8360986,
 1975-Mar-01 00:00, , , 297.0956, -1.5963,   -0.00718,   43.1024,  245.6219036,
 1975-Apr-01 00:00, , , 306.5878, -2.7262,   -0.00716,   52.6368,  255.1741295,
 1975-May-01 00:00, , , 315.5947, -3.7281,   -0.00710,   61.6596,  264.2219565,
 1975-Jun-01 00:00, , , 324.7051, -4.6461,   -0.00701,   70.7527,  273.3537249,
 1975-Jul-01 00:00, , , 333.3250, -5.4055,   -0.00690,   79.3238,  281.9732955,
 1975-Aug-01 00:00, , , 342.0269, -6.0473,   -0.00677,   87.9489,  290.6546342,
 1975-Sep-01 00:00, , , 350.5219, -6.5394,   -0.00660,   96.3447,  299.1116870,
 1975-Oct-01 00:00, , , 358.5508, -6.8731,   -0.00642,  104.2646,  307.0914811,
 1975-Nov-01 00:00, , ,   6.6569, -7.0742,   -0.00621,  112.2541,  315.1388969,
 1975-Dec-01 00:00, , ,  14.3275, -7.1355,   -0.00599,  119.8107,  322.7495071,
 1976-Jan-01 00:00, , ,  22.0866, -7.0687,   -0.00574,  127.4572,  330.4479938,
 1976-Feb-01 00:00, , ,  29.6904, -6.8787,   -0.00548,  134.9605,  337.9967980,
 1976-Mar-01 00:00, , ,  36.6776, -6.5980,   -0.00523,  141.8668,  344.9406350,
 1976-Apr-01 00:00, , ,  44.0288, -6.1972,   -0.00495,  149.1500,  352.2565020,
 1976-May-01 00:00, , ,  51.0443, -5.7194,   -0.00467,  156.1206,  359.2501445,
 1976-Jun-01 00:00, , ,  58.2108, -5.1425,   -0.00437,  163.2592,    6.4078780,
 1976-Jul-01 00:00, , ,  65.0854, -4.5126,   -0.00406,  170.1224,   13.2872124,
 1976-Aug-01 00:00, , ,  72.1471, -3.7971,   -0.00373,  177.1852,   20.3669858,
 1976-Sep-01 00:00, , ,  79.1880, -3.0250,   -0.00339,  184.2359,   27.4380358,
 1976-Oct-01 00:00, , ,  86.0032, -2.2331,   -0.00304,  191.0698,   34.2923841,
 1976-Nov-01 00:00, , ,  93.0698, -1.3778,   -0.00267,  198.1648,   41.4074354,
 1976-Dec-01 00:00, , ,  99.9540, -0.5237,   -0.00229,  205.0842,   48.3438199,
 1977-Jan-01 00:00, , , 107.1385,  0.3757,   -0.00187,  212.3119,   55.5845594,
 1977-Feb-01 00:00, , , 114.4191,  1.2810,   -0.00144,  219.6368,   62.9205993,
 1977-Mar-01 00:00, , , 121.0983,  2.0931,   -0.00103,  226.3517,   69.6461572,
 1977-Apr-01 00:00, , , 128.6297,  2.9733,   -0.00055,  233.9150,   77.2215681,
 1977-May-01 00:00, , , 136.0766,  3.7920,   -0.00008,  241.3806,   84.7004325,
 1977-Jun-01 00:00, , , 143.9574,  4.5872,    0.00043,  249.2683,   92.6002268,
 1977-Jul-01 00:00, , , 151.7828,  5.2899,    0.00095,  257.0910,  100.4280746,
 1977-Aug-01 00:00, , , 160.0917,  5.9270,    0.00151,  265.3852,  108.7214502,
 1977-Sep-01 00:00, , , 168.6399,  6.4522,    0.00210,  273.9064,  117.2357580,
 1977-Oct-01 00:00, , , 177.1474,  6.8329,    0.00269,  282.3770,  125.6944608,
 1977-Nov-01 00:00, , , 186.1819,  7.0736,    0.00334,  291.3598,  134.6655687,
 1977-Dec-01 00:00, , , 195.1537,  7.1405,    0.00398,  300.2723,  143.5683999,
 1978-Jan-01 00:00, , , 204.6446,  7.0231,    0.00466,  309.7015,  152.9874070,
 1978-Feb-01 00:00, , , 214.3338,  6.7067,    0.00534,  319.3350,  162.6121067,
 1978-Mar-01 00:00, , , 223.2273,  6.2484,    0.00597,  328.1916,  171.4605853,
 1978-Apr-01 00:00, , , 233.1931,  5.5571,    0.00666,  338.1390,  181.3973776,
 1978-May-01 00:00, , , 242.9149,  4.7200,    0.00733,  347.8661,  191.1160338,
 1978-Jun-01 00:00, , , 252.9938,  3.7076,    0.00800,  357.9744,  201.2183755,
 1978-Jul-01 00:00, , , 262.7349,  2.6179,    0.00862,    7.7646,  211.0053092,
 1978-Aug-01 00:00, , , 272.7436,  1.4179,    0.00924,   17.8392,  221.0792292,
 1978-Sep-01 00:00, , , 282.6538,  0.1859,    0.00982,   27.8265,  231.0646412,
 1978-Oct-01 00:00, , , 292.1179, -0.9966,    0.01035,   37.3696,  240.6019602,
 1978-Nov-01 00:00, , , 301.7391, -2.1698,    0.01087,   47.0679,  250.2906385,
 1978-Dec-01 00:00, , , 310.8762, -3.2265,    0.01135,   56.2691,  259.4783849,
 1979-Jan-01 00:00, , , 320.1227, -4.2105,    0.01181,   65.5629,  268.7576398,
 1979-Feb-01 00:00, , , 329.1610, -5.0650,    0.01224,   74.6230,  277.8065727,
 1979-Mar-01 00:00, , , 337.1414, -5.7145,    0.01260,   82.6028,  285.7780196,
 1979-Apr-01 00:00, , , 345.7735, -6.2915,    0.01297,   91.2146,  294.3819446,
 1979-May-01 00:00, , , 353.9268, -6.7059,    0.01331,   99.3334,  302.4932715,
 1979-Jun-01 00:00, , ,   2.1515, -6.9873,    0.01364,  107.5158,  310.6640387,
 1979-Jul-01 00:00, , ,   9.9262, -7.1223,    0.01395,  115.2471,  318.3809175,
 1979-Aug-01 00:00, , ,  17.7812, -7.1271,    0.01426,  123.0568,  326.1751443,
 1979-Sep-01 00:00, , ,  25.4688, -7.0035,    0.01457,  130.7026,  333.8052776,
 1979-Oct-01 00:00, , ,  32.7644, -6.7708,    0.01486,  137.9617,  341.0518881,
 1979-Nov-01 00:00, , ,  40.1716, -6.4230,    0.01516,  145.3379,  348.4182492,
 1979-Dec-01 00:00, , ,  47.2304, -5.9920,    0.01545,  152.3784,  355.4487510,
 1980-Jan-01 00:00, , ,  54.4305, -5.4586,    0.01576,  159.5730,    2.6327418,
 1980-Feb-01 00:00, , ,  61.5557, -4.8454,    0.01606,  166.7072,    9.7555821,
 1980-Mar-01 00:00, , ,  68.1724, -4.2079,    0.01636,  173.3453,   16.3823555,
 1980-Apr-01 00:00, , ,  75.2142, -3.4671,    0.01668,  180.4195,   23.4472076,
 1980-May-01 00:00, , ,  82.0188, -2.7004,    0.01699,  187.2633,   30.2850802,
 1980-Jun-01 00:00, , ,  89.0625, -1.8658,    0.01731,  194.3559,   37.3724852,
 1980-Jul-01 00:00, , ,  95.9130, -1.0261,    0.01763,  201.2607,   44.2719847,
 1980-Aug-01 00:00, , , 103.0504, -0.1355,    0.01797,  208.4632,   51.4642643,
 1980-Sep-01 00:00, , , 110.2717,  0.7678,    0.01832,  215.7579,   58.7414576,
 1980-Oct-01 00:00, , , 117.3632,  1.6426,    0.01866,  222.9233,   65.8848156,
 1980-Nov-01 00:00, , , 124.8216,  2.5346,    0.01903,  230.4577,   73.3910783,
 1980-Dec-01 00:00, , , 132.1885,  3.3725,    0.01940,  237.8922,   80.7952425,
 1981-Jan-01 00:00, , , 139.9777,  4.1962,    0.01978,  245.7391,   88.6103582,
 1981-Feb-01 00:00, , , 147.9679,  4.9593,    0.02016,  253.7747,   96.6108472,
 1981-Mar-01 00:00, , , 155.3736,  5.5798,    0.02049,  261.2095,  104.0106079,
 1981-Apr-01 00:00, , , 163.7961,  6.1712,    0.02085,  269.6480,  112.4087387,
 1981-May-01 00:00, , , 172.1800,  6.6276,    0.02119,  278.0307,  120.7518036,
 1981-Jun-01 00:00, , , 181.0882,  6.9578,    0.02151,  286.9178,  129.6026093,
 1981-Jul-01 00:00, , , 189.9429,  7.1210,    0.02179,  295.7304,  138.3911690,
 1981-Aug-01 00:00, , , 199.3226,  7.1104,    0.02205,  305.0502,  147.6977782,
 1981-Sep-01 00:00, , , 208.9147,  6.9048,    0.02224,  314.5751,  157.2197416,
 1981-Oct-01 00:00, , , 218.3710,  6.5145,    0.02238,  323.9707,  166.6188500,
 1981-Nov-01 00:00, , , 228.2845,  5.9159,    0.02245,  333.8406,  176.4919336,
 1981-Dec-01 00:00, , , 237.9745,  5.1595,    0.02245,  343.5140,  186.1661902,
 1982-Jan-01 00:00, , , 248.0407,  4.2166,    0.02237,  353.5915,  196.2427844,
 1982-Feb-01 00:00, , , 258.1130,  3.1410,    0.02221,    3.7022,  206.3516479,
 1982-Mar-01 00:00, , , 267.1772,  2.0875,    0.02199,   12.8165,  215.4673685,
 1982-Apr-01 00:00, , , 277.1361,  0.8692,    0.02167,   22.8412,  225.4970867,
 1982-May-01 00:00, , , 286.6632, -0.3220,    0.02128,   32.4356,  235.0981493,
 1982-Jun-01 00:00, , , 296.3631, -1.5253,    0.02082,   42.1998,  244.8710339,
 1982-Jul-01 00:00, , , 305.5869, -2.6283,    0.02032,   51.4755,  254.1543761,
 1982-Aug-01 00:00, , , 314.9312, -3.6746,    0.01977,   60.8578,  263.5429472,
 1982-Sep-01 00:00, , , 324.0731, -4.6022,    0.01919,   70.0135,  272.7078552,
 1982-Oct-01 00:00, , , 332.7203, -5.3709,    0.01861,   78.6501,  281.3563977,
 1982-Nov-01 00:00, , , 341.4468, -6.0218,    0.01800,   87.3433,  290.0640550,
 1982-Dec-01 00:00, , , 349.6913, -6.5087,    0.01740,   95.5351,  298.2735252,
 1983-Jan-01 00:00, , , 358.0084, -6.8639,    0.01679,  103.7858,  306.5415089,
 1983-Feb-01 00:00, , ,   6.1283, -7.0725,    0.01618,  111.8347,  314.6040516,
 1983-Mar-01 00:00, , ,  13.3023, -7.1400,    0.01564,  118.9422,  321.7231217,
 1983-Apr-01 00:00, , ,  21.0799, -7.0881,    0.01504,  126.6485,  329.4408599,
 1983-May-01 00:00, , ,  28.4554, -6.9195,    0.01448,  133.9600,  336.7630902,
 1983-Jun-01 00:00, , ,  35.9367, -6.6324,    0.01390,  141.3794,  344.1976197,
 1983-Jul-01 00:00, , ,  43.0582, -6.2547,    0.01336,  148.4495,  351.2841261,
 1983-Aug-01 00:00, , ,  50.3133, -5.7707,    0.01280,  155.6648,  358.5154443,
 1983-Sep-01 00:00, , ,  57.4828, -5.2012,    0.01225,  162.8097,    5.6746931,
 1983-Oct-01 00:00, , ,  64.3591, -4.5778,    0.01173,  169.6799,   12.5542217,
 1983-Nov-01 00:00, , ,  71.4215, -3.8681,    0.01121,  176.7526,   19.6331358,
 1983-Dec-01 00:00, , ,  78.2351, -3.1266,    0.01072,  183.5880,   26.4743096,
 1984-Jan-01 00:00, , ,  85.2761, -2.3130,    0.01021,  190.6609,   33.5542598,
 1984-Feb-01 00:00, , ,  92.3404, -1.4607,    0.00971,  197.7616,   40.6659174,
 1984-Mar-01 00:00, , ,  98.9908, -0.6373,    0.00924,  204.4492,   47.3660955,
 1984-Apr-01 00:00, , , 106.1677,  0.2610,    0.00873,  211.6691,   54.5988838,
 1984-May-01 00:00, , , 113.2021,  1.1374,    0.00824,  218.7447,   61.6871581,
 1984-Jun-01 00:00, , , 120.5870,  2.0382,    0.00772,  226.1690,   69.1238517,
 1984-Jul-01 00:00, , , 127.8684,  2.8925,    0.00722,  233.4822,   76.4484406,
 1984-Aug-01 00:00, , , 135.5549,  3.7422,    0.00669,  241.1867,   84.1688898,
 1984-Sep-01 00:00, , , 143.4287,  4.5414,    0.00616,  249.0615,   92.0625841,
 1984-Oct-01 00:00, , , 151.2462,  5.2490,    0.00563,  256.8643,   99.8834451,
 1984-Nov-01 00:00, , , 159.5455,  5.8923,    0.00507,  265.1302,  108.1683490,
 1984-Dec-01 00:00, , , 167.8035,  6.4095,    0.00452,  273.3423,  116.3949401,
 1985-Jan-01 00:00, , , 176.5785,  6.8136,    0.00394,  282.0587,  125.1206836,
 1985-Feb-01 00:00, , , 185.6000,  7.0638,    0.00335,  291.0086,  134.0793551,
 1985-Mar-01 00:00, , , 193.9544,  7.1411,    0.00280,  299.2905,  142.3698802,
 1985-Apr-01 00:00, , , 203.4175,  7.0475,    0.00218,  308.6705,  151.7607539,
 1985-May-01 00:00, , , 212.7664,  6.7684,    0.00156,  317.9414,  161.0457768,
 1985-Jun-01 00:00, , , 222.5921,  6.2826,    0.00092,  327.7010,  170.8196932,
 1985-Jul-01 00:00, , , 232.2232,  5.6277,    0.00028,  337.2916,  180.4209735,
 1985-Aug-01 00:00, , , 242.2576,  4.7759,   -0.00037,  347.3123,  190.4500744,
 1985-Sep-01 00:00, , , 252.3283,  3.7724,   -0.00100,  357.3996,  200.5426003,
 1985-Oct-01 00:00, , , 262.0639,  2.6893,   -0.00160,    7.1749,  210.3226875,
 1985-Nov-01 00:00, , , 272.0697,  1.4938,   -0.00220,   17.2361,  220.3927002,
 1985-Dec-01 00:00, , , 281.6622,  0.3033,   -0.00275,   26.8879,  230.0573480,
 1986-Jan-01 00:00, , , 291.4471, -0.9199,   -0.00329,   36.7294,  239.9177788,
 1986-Feb-01 00:00, , , 301.0741, -2.0965,   -0.00381,   46.4013,  249.6125242,
 1986-Mar-01 00:00, , , 309.6152, -3.0907,   -0.00424,   54.9706,  258.2018255,
 1986-Apr-01 00:00, , , 318.8852, -4.0895,   -0.00468,   64.2549,  267.5064152,
 1986-May-01 00:00, , , 327.6600, -4.9353,   -0.00508,   73.0275,  276.2935838,
 1986-Jun-01 00:00, , , 336.5188, -5.6704,   -0.00546,   81.8719,  285.1435056,
 1986-Jul-01 00:00, , , 344.8885, -6.2402,   -0.00580,   90.2179,  293.4860603,
 1986-Aug-01 00:00, , , 353.3299, -6.6802,   -0.00612,   98.6307,  301.8838084,
 1986-Sep-01 00:00, , ,   1.5667, -6.9706,   -0.00642,  106.8423,  310.0659598,
 1986-Oct-01 00:00, , ,   9.3517, -7.1139,   -0.00668,  114.6066,  317.7924779,
 1986-Nov-01 00:00, , ,  17.2158, -7.1268,   -0.00692,  122.4549,  325.5949959,
 1986-Dec-01 00:00, , ,  24.6648, -7.0165,   -0.00712,  129.8953,  332.9875773,
 1987-Jan-01 00:00, , ,  32.2112, -6.7850,   -0.00731,  137.4352,  340.4824104,
 1987-Feb-01 00:00, , ,  39.6217, -6.4439,   -0.00748,  144.8408,  347.8511742,
 1987-Mar-01 00:00, , ,  46.2140, -6.0500,   -0.00763,  151.4318,  354.4160270,
 1987-Apr-01 00:00, , ,  53.4192, -5.5280,   -0.00777,  158.6392,    1.6033380,
 1987-May-01 00:00, , ,  60.3173, -4.9458,   -0.00790,  165.5475,    8.4973226,
 1987-Jun-01 00:00, , ,  67.3893, -4.2738,   -0.00803,  172.6420,   15.5783761,
 1987-Jul-01 00:00, , ,  74.1994, -3.5641,   -0.00813,  179.4845,   22.4095432,
 1987-Aug-01 00:00, , ,  81.2237, -2.7784,   -0.00823,  186.5529,   29.4669981,
 1987-Sep-01 00:00, , ,  88.2581, -1.9488,   -0.00831,  193.6395,   36.5441232,
 1987-Oct-01 00:00, , ,  95.0974, -1.1131,   -0.00838,  200.5339,   43.4318215,
 1987-Nov-01 00:00, , , 102.2211, -0.2254,   -0.00844,  207.7200,   50.6101046,
 1987-Dec-01 00:00, , , 109.1927,  0.6468,   -0.00849,  214.7553,   57.6358415,
 1988-Jan-01 00:00, , , 116.5010,  1.5503,   -0.00852,  222.1307,   64.9982788,
 1988-Feb-01 00:00, , , 123.9399,  2.4433,   -0.00854,  229.6359,   72.4859359,
 1988-Mar-01 00:00, , , 131.0390,  3.2563,   -0.00855,  236.7893,   79.6224487,
 1988-Apr-01 00:00, , , 138.7997,  4.0863,   -0.00854,  244.5938,   87.4113732,
 1988-May-01 00:00, , , 146.4998,  4.8345,   -0.00851,  252.3201,   95.1243617,
 1988-Jun-01 00:00, , , 154.6720,  5.5319,   -0.00848,  260.4987,  103.2927142,
 1988-Jul-01 00:00, , , 162.8042,  6.1136,   -0.00842,  268.6189,  111.4035671,
 1988-Aug-01 00:00, , , 171.4497,  6.5969,   -0.00834,  277.2387,  120.0092031,
 1988-Sep-01 00:00, , , 180.3467,  6.9383,   -0.00824,  286.0974,  128.8503999,
